Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Ambika,2021-04-07 07:42:18,00:00:11,Autoplayed: user action: None; ,Trailer: If Anything Happens I Love You,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:11,00:00:11,IN (India)
Ambika,2021-04-07 07:42:09,00:00:07,Autoplayed: user action: None; ,Your Name Engraved Herein_CLIP_MUSIC_2,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,00:00:07,IN (India)
Ambika,2021-04-06 19:47:22,00:00:13,Autoplayed: user action: None; ,Haikyu!! Karasuno High School vs Shiratorizawa Academy_hook_03_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:12,00:00:12,IN (India)
Ambika,2021-04-06 18:51:16,00:47:19,,A Silent Voice,,Netflix Chrome MAC (Cadmium) HTML 5,02:06:00,02:06:00,IN (India)
Ambika,2021-04-06 10:32:52,00:16:34,,A Silent Voice,,Netflix Chrome MAC (Cadmium) HTML 5,01:02:11,Not latest view,IN (India)
Ambika,2021-04-06 10:32:33,00:00:15,Autoplayed: user action: None; ,Haikyu!! Karasuno High School vs Shiratorizawa Academy_hook_03_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:15,Not latest view,IN (India)
Ambika,2021-04-06 06:11:58,00:03:24,,A Silent Voice,,Netflix Chrome MAC (Cadmium) HTML 5,00:41:17,Not latest view,IN (India)
Ambika,2021-04-05 18:58:52,00:00:37,Autoplayed: user action: None; ,Mandela (Tamil)_hook_03_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:00,00:00:00,IN (India)
Ambika,2021-04-05 17:28:14,01:11:21,,The Curious Case of Benjamin Button,,Netflix Chrome MAC (Cadmium) HTML 5,02:39:22,02:39:22,IN (India)
Ambika,2021-04-05 17:27:50,00:00:22,Autoplayed: user action: None; ,The Curious Case of Benjamin Button_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:22,00:00:22,IN (India)
Ambika,2021-04-05 10:09:39,00:29:47,,A Silent Voice,,Netflix Chrome MAC (Cadmium) HTML 5,00:37:53,Not latest view,IN (India)
Ambika,2021-04-05 09:24:42,00:02:35,,A Silent Voice,,Netflix Chrome MAC (Cadmium) HTML 5,00:04:35,Not latest view,IN (India)
Ambika,2021-04-05 09:24:31,00:00:09,Autoplayed: user action: None; ,A Silent Voice_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:09,00:00:09,IN (India)
Ambika,2021-04-05 09:24:10,00:00:09,Autoplayed: user action: None; ,Greta_hook_04_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:09,00:00:09,IN (India)
Ambika,2021-04-05 09:22:50,00:01:07,Autoplayed: user action: None; ,COUNTRYCOMFORT_S1_CLIP_PLOT,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:00,00:00:00,IN (India)
Ambika,2021-04-05 08:37:18,00:25:40,,Good Girls: Season 3: Synergy (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,00:40:18,00:40:18,IN (India)
Ambika,2021-04-05 08:01:58,00:29:44,,Good Girls: Season 3: Opportunity (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:26,00:42:26,IN (India)
Ambika,2021-04-05 07:20:54,00:34:48,,Good Girls: Season 3: Incentive (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:18,00:42:18,IN (India)
Ambika,2021-04-05 06:48:57,00:31:23,,Good Girls: Season 3: Nana (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:49,00:41:49,IN (India)
Ambika,2021-04-05 06:48:42,00:00:11,Autoplayed: user action: None; ,Trailer: Just Say Yes,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:11,Not latest view,IN (India)
Ambika,2021-04-05 06:48:35,00:00:07,Autoplayed: user action: None; ,My Hero Academia: Season 1_hook_05_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,00:00:07,IN (India)
Ambika,2021-04-04 11:23:55,00:00:17,,Good Girls: Season 3: Nana (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:26,Not latest view,IN (India)
Ambika,2021-04-04 10:50:03,00:32:15,,"Good Girls: Season 3: Vegas, Baby (Episode 7)",,Netflix Chrome MAC (Cadmium) HTML 5,00:40:58,00:40:58,IN (India)
Ambika,2021-04-03 15:24:36,00:00:21,,"Good Girls: Season 3: Vegas, Baby (Episode 7)",,Netflix Chrome MAC (Cadmium) HTML 5,00:00:30,Not latest view,IN (India)
Ambika,2021-04-03 15:05:17,00:18:50,,Good Girls: Season 3: Frere Jacques (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:22,00:41:22,IN (India)
Ambika,2021-04-03 06:12:15,00:13:42,,Good Girls: Season 3: Frere Jacques (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:18:12,Not latest view,IN (India)
Ambika,2021-04-03 05:09:56,00:35:28,,Good Girls: Season 3: Au Jus (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:27,00:41:27,IN (India)
Ambika,2021-04-03 05:09:43,00:00:10,Autoplayed: user action: None; ,The Boy Next Door_hook_01_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:10,00:00:10,IN (India)
Ambika,2021-04-02 18:23:07,00:30:41,,Good Girls: Season 3: The Eye in Survivor (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:34,00:41:34,IN (India)
Ambika,2021-04-02 17:47:19,00:32:11,Autoplayed: user action: None; ,Good Girls: Season 3: Egg Roll (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:33,00:41:33,IN (India)
Ambika,2021-04-02 17:13:19,00:32:08,,Good Girls: Season 3: Not Just Cards (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:46,00:41:46,IN (India)
Ambika,2021-04-02 17:12:34,00:00:34,,Good Girls: Season 3: Find Your Beach (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:40:32,00:40:32,IN (India)
Ambika,2021-04-02 17:11:44,00:00:38,Autoplayed: user action: None; ,Trailer: Just Say Yes,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:38,Not latest view,IN (India)
Ambika,2021-04-02 15:05:15,00:00:09,Autoplayed: user action: None; ,Pandigai_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:09,00:00:09,IN (India)
Ambika,2021-04-02 15:04:14,00:00:16,,Uyare,,Netflix Chrome MAC (Cadmium) HTML 5,00:00:46,00:00:46,IN (India)
Ambika,2021-04-02 15:03:26,00:00:47,Autoplayed: user action: None; ,Uyare_hook_04_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:47,00:00:47,IN (India)
Ambika,2021-04-02 14:51:45,00:10:25,,Sillu Karuppatti,,Netflix Chrome MAC (Cadmium) HTML 5,00:12:55,00:12:55,IN (India)
Ambika,2021-04-02 14:51:34,00:00:09,Autoplayed: user action: None; ,Sillu Karuppati_hook_05_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:09,00:00:09,IN (India)
Ambika,2021-04-02 14:50:59,00:00:17,Autoplayed: user action: None; ,Puriyatha Puthir_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:20,00:00:20,IN (India)
Ambika,2021-04-02 14:50:41,00:00:12,Autoplayed: user action: None; ,Nee Enge En Anbe (Kahaani remake)_hook_03_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:12,00:00:12,IN (India)
Ambika,2021-04-02 14:50:02,00:00:11,,Ala Vaikunthapurramuloo,,Netflix Chrome MAC (Cadmium) HTML 5,00:00:11,00:00:11,IN (India)
Ambika,2021-04-02 14:49:53,00:00:07,Autoplayed: user action: None; ,Ala Vaikunthapurramuloo_hook_03_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,00:00:07,IN (India)
Ambika,2021-04-02 14:09:57,00:29:35,,Good Girls: Season 3: Find Your Beach (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:39:38,Not latest view,IN (India)
Ambika,2021-04-02 14:09:45,00:00:08,Autoplayed: user action: None; ,The Perks of Being a Wallflower_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:08,00:00:08,IN (India)
Ambika,2021-04-01 16:37:55,00:00:09,,¿Quién mató a Sara?: Season 1: Bad People (Episode 2),,Chrome PC (Cadmium),00:00:15,00:00:15,IN (India)
Ambika,2021-04-01 16:03:04,00:29:46,,¿Quién mató a Sara?: Season 1: It Wasn't a Mistake (Episode 1),,Chrome PC (Cadmium),00:36:06,00:36:06,IN (India)
Ambika,2021-04-01 16:02:35,00:00:25,Autoplayed: user action: None; ,WHOKILLEDSARA_S1_CLIP_ACT2CONFLICT,HOOK,Chrome PC (Cadmium),00:00:25,00:00:25,IN (India)
Ambika,2021-03-31 09:35:08,00:08:36,,Good Girls: Season 3: Find Your Beach (Episode 1),,DefaultWidevineAndroidPhone,00:08:43,Not latest view,IN (India)
Ambika,2021-03-31 07:22:18,00:00:08,,Good Girls: Season 3: Find Your Beach (Episode 1),,Chrome PC (Cadmium),00:00:08,Not latest view,IN (India)
Ambika,2021-03-31 05:58:43,00:38:00,,A Week Away,,DefaultWidevineAndroidPhone,01:30:46,01:30:46,IN (India)
Ambika,2021-03-30 17:31:13,00:21:08,,My Hero Academia: Season 1: Izuku Midoriya: Origin (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:28,00:22:28,IN (India)
Ambika,2021-03-30 15:36:19,00:00:07,Autoplayed: user action: None; ,Teaser: Pagglait,TEASER_TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,00:00:07,IN (India)
Ambika,2021-03-30 15:29:19,00:00:01,Autoplayed: user action: None; ,Good Girls: Season 3: Find Your Beach (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:10,Not latest view,IN (India)
Ambika,2021-03-30 15:14:10,00:13:24,,Good Girls: Season 2: King (Episode 13),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:11,00:41:11,IN (India)
Ambika,2021-03-30 08:58:41,00:14:31,,Good Girls: Season 2: King (Episode 13),,Netflix Chrome MAC (Cadmium) HTML 5,00:26:37,Not latest view,IN (India)
Ambika,2021-03-30 05:27:27,01:07:28,,Caught by a Wave,,Netflix Chrome MAC (Cadmium) HTML 5,01:36:14,01:36:14,IN (India)
Ambika,2021-03-30 05:26:36,00:00:04,Autoplayed: user action: None; ,Teaser: Pagglait,TEASER_TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,Not latest view,IN (India)
Ambika,2021-03-29 18:12:37,00:04:40,,Good Girls: Season 2: King (Episode 13),,Netflix Chrome MAC (Cadmium) HTML 5,00:10:56,Not latest view,IN (India)
Ambika,2021-03-29 17:48:21,00:22:57,,Good Girls: Season 2: Jeff (Episode 12),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:18,00:41:18,IN (India)
Ambika,2021-03-29 17:21:14,00:09:42,,Good Girls: Season 2: Hunting Season (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:34,00:41:34,IN (India)
Ambika,2021-03-29 17:20:49,00:00:05,Autoplayed: user action: None; ,Workin' Moms: Season 1 (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,00:00:05,IN (India)
Ambika,2021-03-29 11:29:01,00:10:39,,Good Girls: Season 2: Hunting Season (Episode 11),,Chrome PC (Cadmium),00:30:32,Not latest view,IN (India)
Ambika,2021-03-29 09:54:31,00:12:01,,Good Girls: Season 2: Hunting Season (Episode 11),,Chrome PC (Cadmium),00:15:43,Not latest view,IN (India)
Ambika,2021-03-29 09:15:09,00:30:04,,Good Girls: Season 2: This Land Is Your Land (Episode 10),,Chrome PC (Cadmium),00:41:25,00:41:25,IN (India)
Ambika,2021-03-29 08:57:51,00:17:17,,Good Girls: Season 2: One Last Time (Episode 9),,Chrome PC (Cadmium),00:41:14,00:41:14,IN (India)
Ambika,2021-03-29 08:57:09,00:00:32,,Workin' Moms: Season 1: Pilot (Episode 1),,Chrome PC (Cadmium),00:00:32,00:00:32,IN (India)
Ambika,2021-03-29 08:56:57,00:00:10,Autoplayed: user action: None; ,Workin' Moms: Season 1 (Trailer),TRAILER,Chrome PC (Cadmium),00:00:10,Not latest view,IN (India)
Ambika,2021-03-28 10:40:06,00:20:22,,Good Girls: Season 2: One Last Time (Episode 9),,Chrome PC (Cadmium),00:23:57,Not latest view,IN (India)
Ambika,2021-03-28 10:39:17,00:00:46,,Good Girls: Season 2: Thelma and Louise (Episode 8),,Chrome PC (Cadmium),00:41:43,00:41:43,IN (India)
Ambika,2021-03-28 10:38:59,00:00:11,Autoplayed: user action: None; ,Schitt's Creek: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:11,Not latest view,IN (India)
Ambika,2021-03-28 10:38:28,00:00:07,Autoplayed: user action: None; ,Trailer: A Week Away,TRAILER,Chrome PC (Cadmium),00:00:07,00:00:07,IN (India)
Ambika,2021-03-27 05:47:07,00:25:34,,Good Girls: Season 2: Thelma and Louise (Episode 8),,Chrome PC (Cadmium),00:40:17,Not latest view,IN (India)
Ambika,2021-03-27 05:45:49,00:01:17,,Good Girls: Season 2: The Dubby (Episode 7),,Chrome PC (Cadmium),00:41:16,00:41:16,IN (India)
Ambika,2021-03-27 05:45:40,00:00:04,Autoplayed: user action: None; ,Trailer: A Week Away,TRAILER,Chrome PC (Cadmium),00:00:04,Not latest view,IN (India)
Ambika,2021-03-26 02:26:04,00:00:03,,Good Girls: Season 2: The Dubby (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:03,Not latest view,IN (India)
Ambika,2021-03-25 19:16:55,00:30:32,,Good Girls: Season 2: The Dubby (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:39:34,Not latest view,IN (India)
Ambika,2021-03-25 19:10:19,00:06:33,,Good Girls: Season 2: Take Off Your Pants (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:39:50,00:39:50,IN (India)
Ambika,2021-03-24 18:37:51,00:30:40,,Good Girls: Season 2: Take Off Your Pants (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:32:56,Not latest view,IN (India)
Ambika,2021-03-24 18:27:40,00:09:29,,Good Girls: Season 2: Everything Must Go (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:40:32,00:40:32,IN (India)
Ambika,2021-03-24 15:47:28,00:00:11,Autoplayed: user action: None; ,Season 1 Trailer: Zero Chill,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:11,00:00:11,IN (India)
Ambika,2021-03-24 15:04:31,00:23:42,,Good Girls: Season 2: Everything Must Go (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:31:03,Not latest view,IN (India)
Ambika,2021-03-24 14:24:19,00:36:11,,Good Girls: Season 2: Pick Your Poison (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:30,00:41:30,IN (India)
Ambika,2021-03-24 14:16:56,00:06:59,,Good Girls: Season 2: You Have Reached the Voicemail of Leslie Peterson (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:40:26,00:40:26,IN (India)
Ambika,2021-03-24 14:04:24,00:05:39,,Good Girls: Season 2: You Have Reached the Voicemail of Leslie Peterson (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:31:37,Not latest view,IN (India)
Ambika,2021-03-24 14:03:59,00:00:22,Autoplayed: user action: None; ,Season 1 Trailer: Zero Chill,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:22,Not latest view,IN (India)
Ambika,2021-03-24 08:18:01,00:16:39,,Good Girls: Season 2: You Have Reached the Voicemail of Leslie Peterson (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:23:18,Not latest view,IN (India)
Ambika,2021-03-24 07:43:10,00:32:43,,"Good Girls: Season 2: Slow Down, Children at Play (Episode 2)",,Netflix Chrome MAC (Cadmium) HTML 5,00:41:25,00:41:25,IN (India)
Ambika,2021-03-24 07:33:10,00:09:56,,Good Girls: Season 2: I'd Rather Be Crafting (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:08,00:41:08,IN (India)
Ambika,2021-03-23 13:14:22,00:24:05,,Good Girls: Season 2: I'd Rather Be Crafting (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:29:54,Not latest view,IN (India)
Ambika,2021-03-23 12:45:56,00:26:38,,Good Girls: Season 1: Remix (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:26,00:41:26,IN (India)
Ambika,2021-03-23 10:59:58,00:09:48,,Good Girls: Season 1: Remix (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:09:57,Not latest view,IN (India)
Ambika,2021-03-23 10:18:13,00:38:59,,Good Girls: Season 1: Summer of the Shark (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:51,00:41:51,IN (India)
Ambika,2021-03-23 09:02:04,00:01:33,,Good Girls: Season 1: Summer of the Shark (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:42,Not latest view,IN (India)
Ambika,2021-03-23 08:52:42,00:09:20,,Good Girls: Season 1: Shutdown (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:46,00:41:46,IN (India)
Ambika,2021-03-22 15:48:23,00:12:38,,Good Girls: Season 1: Shutdown (Episode 8),,Chrome PC (Cadmium),00:32:16,Not latest view,IN (India)
Ambika,2021-03-19 11:13:59,00:16:56,,Good Girls: Season 1: Shutdown (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:18:38,Not latest view,IN (India)
Ambika,2021-03-19 11:07:05,00:03:11,,Good Girls: Season 1: Special Sauce (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:39,00:41:39,IN (India)
Ambika,2021-03-19 11:06:47,00:00:03,,Jane The Virgin: Season 1: Chapter One: Pilot (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:03,Not latest view,IN (India)
Ambika,2021-03-18 05:29:33,00:12:31,,Good Girls: Season 1: Special Sauce (Episode 7),,Chrome PC (Cadmium),00:40:21,Not latest view,IN (India)
Ambika,2021-03-18 05:29:24,00:00:05,Autoplayed: user action: None; ,Soundtrack: Season 1_CLIP_MUSIC_NON3,HOOK,Chrome PC (Cadmium),00:00:05,Not latest view,IN (India)
Ambika,2021-03-17 08:13:37,00:27:11,Autoplayed: user action: None; ,Good Girls: Season 1: Special Sauce (Episode 7),,Chrome PC (Cadmium),00:27:20,Not latest view,IN (India)
Ambika,2021-03-17 07:40:15,00:30:11,,Good Girls: Season 1: A View from the Top (Episode 6),,Chrome PC (Cadmium),00:41:26,00:41:26,IN (India)
Ambika,2021-03-17 07:35:02,00:05:03,,Soundtrack: Season 1: Track 1: Nellie and Sam (Episode 1),,Chrome PC (Cadmium),00:05:13,00:05:13,IN (India)
Ambika,2021-03-17 07:34:44,00:00:17,Autoplayed: user action: None; ,Soundtrack: Season 1_CLIP_MUSIC_NON3,HOOK,Chrome PC (Cadmium),00:00:17,Not latest view,IN (India)
Ambika,2021-03-16 11:11:39,00:05:17,,Good Girls: Season 1: A View from the Top (Episode 6),,Chrome PC (Cadmium),00:10:16,Not latest view,IN (India)
Ambika,2021-03-16 10:37:41,00:24:08,,Good Girls: Season 1: Taking Care of Business (Episode 5),,Chrome PC (Cadmium),00:40:30,00:40:30,IN (India)
Ambika,2021-03-16 10:06:02,00:29:27,,Good Girls: Season 1: Atom Bomb (Episode 4),,Chrome PC (Cadmium),00:41:50,00:41:50,IN (India)
Ambika,2021-03-16 10:05:37,00:00:21,Autoplayed: user action: None; ,Trailer: Yes Day,TRAILER,Chrome PC (Cadmium),00:00:21,00:00:21,IN (India)
Ambika,2021-03-15 20:03:08,00:01:38,,Good Girls: Season 1: Atom Bomb (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:02:17,Not latest view,IN (India)
Ambika,2021-03-15 19:38:23,00:24:19,,Good Girls: Season 1: Borderline (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:35,00:41:35,IN (India)
Ambika,2021-03-15 19:13:35,00:23:54,,Good Girls: Season 1: Mo Money Mo Problems (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:39:41,00:39:41,IN (India)
Ambika,2021-03-15 18:36:51,00:31:14,,Good Girls: Season 1: Pilot (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:43:33,00:43:33,IN (India)
Ambika,2021-03-15 17:54:36,00:02:37,,Good Girls: Season 1: Pilot (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:02:47,Not latest view,IN (India)
Ambika,2021-03-15 17:54:29,00:00:04,Autoplayed: user action: None; ,Good Girls: Season 2 (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,00:00:04,IN (India)
Ambika,2021-03-15 10:07:55,01:30:12,,Moxie,,Chrome PC (Cadmium),01:44:53,01:44:53,IN (India)
Ambika,2021-03-15 10:07:36,00:00:10,Autoplayed: user action: None; ,Offspring: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:10,00:00:10,IN (India)
Ambika,2021-03-15 10:07:25,00:00:09,Autoplayed: user action: None; ,Grace and Frankie: Season 4 (Trailer),TRAILER,Chrome PC (Cadmium),00:00:10,00:00:10,IN (India)
Ambika,2021-03-15 10:07:13,00:00:07,Autoplayed: user action: None; ,Season 1 Teaser: DASH & LILY,TEASER_TRAILER,Chrome PC (Cadmium),00:00:07,00:00:07,IN (India)
Ambika,2021-03-09 12:04:25,00:00:16,Autoplayed: user action: None; ,Northern Rescue: Season 1 (Trailer),TRAILER,Chrome PC (Cadmium),00:00:16,Not latest view,IN (India)
Ambika,2021-03-09 11:37:22,00:26:34,,Sweet Magnolias: Season 1: Storms and Rainbows (Episode 10),,Chrome PC (Cadmium),00:50:15,00:50:15,IN (India)
Ambika,2021-03-09 10:50:43,00:22:33,,Sweet Magnolias: Season 1: Where You Find Me (Episode 9),,Chrome PC (Cadmium),00:41:56,00:41:56,IN (India)
Ambika,2021-03-09 10:10:59,00:36:10,,Sweet Magnolias: Season 1: What Fools These Mortals Be (Episode 8),,Chrome PC (Cadmium),00:48:03,00:48:03,IN (India)
Ambika,2021-03-09 09:32:36,00:01:59,,Sweet Magnolias: Season 1: What Fools These Mortals Be (Episode 8),,Chrome PC (Cadmium),00:03:03,Not latest view,IN (India)
Ambika,2021-03-09 09:16:23,00:15:41,,Sweet Magnolias: Season 1: Hold My Hand (Episode 7),,Chrome PC (Cadmium),00:44:52,00:44:52,IN (India)
Ambika,2021-03-09 06:52:20,00:14:38,,Sweet Magnolias: Season 1: Hold My Hand (Episode 7),,Chrome PC (Cadmium),00:19:10,Not latest view,IN (India)
Ambika,2021-03-09 06:51:50,00:00:25,Autoplayed: user action: None; ,Season 1 Trailer: Bombay Begums,TRAILER,Chrome PC (Cadmium),00:00:25,00:00:25,IN (India)
Ambika,2021-03-08 20:27:57,00:28:29,Autoplayed: user action: None; ,Sweet Magnolias: Season 1: All Best Intentions (Episode 6),,Chrome PC (Cadmium),00:44:43,00:44:43,IN (India)
Ambika,2021-03-08 19:52:04,00:34:48,,"Sweet Magnolias: Season 1: Dance First, Think Later (Episode 5)",,Chrome PC (Cadmium),00:49:01,00:49:01,IN (India)
Ambika,2021-03-08 19:36:54,00:14:56,,Sweet Magnolias: Season 1: Lay It All Down (Episode 4),,Chrome PC (Cadmium),00:48:24,00:48:24,IN (India)
Ambika,2021-03-08 10:32:59,00:19:06,,Sweet Magnolias: Season 1: Lay It All Down (Episode 4),,Chrome PC (Cadmium),00:29:08,Not latest view,IN (India)
Ambika,2021-03-08 10:04:28,00:28:00,,Sweet Magnolias: Season 1: Give Drink to the Thirsty (Episode 3),,Chrome PC (Cadmium),00:42:32,00:42:32,IN (India)
Ambika,2021-03-08 10:04:19,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer: Bombay Begums,TRAILER,Chrome PC (Cadmium),00:00:04,Not latest view,IN (India)
Ambika,2021-03-07 17:39:28,00:00:06,Autoplayed: user action: None; ,Sweet Magnolias: Season 1: Give Drink to the Thirsty (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:06,Not latest view,IN (India)
Ambika,2021-03-07 16:40:37,00:48:32,,Sweet Magnolias: Season 1: A United Front (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:49:35,00:49:35,IN (India)
Ambika,2021-03-07 15:43:07,00:45:19,,Sweet Magnolias: Season 1: Pour It Out (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:51:28,00:51:28,IN (India)
Ambika,2021-03-07 15:43:00,00:00:05,Autoplayed: user action: None; ,Season 1 Trailer: Sweet Magnolias,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,00:00:05,IN (India)
Ambika,2021-03-07 15:42:32,00:00:22,Autoplayed: user action: None; ,Patty & Nonnie: Watch Insatiable,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:22,00:00:22,IN (India)
Ambika,2021-03-07 10:25:15,00:11:21,,Unorthodox: Limited Series: Part 1 (Episode 1),,Chrome PC (Cadmium),00:12:11,00:12:11,IN (India)
Ambika,2021-03-07 10:24:57,00:00:05,,Trinkets: Season 1: Mirror Faces (Episode 1),,Chrome PC (Cadmium),00:00:05,00:00:05,IN (India)
